order,family,species,IUCN_status,origin,latitude,longitude,elevation,acclimated,life_stage_acclimated,acclimation_temp,acclimation_time,life_stage_tested,metric,endpoint,medium_test_temp,start_temp,ramping,photoperiod,mean_UTL,n_UTL
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,32.31994,-106.763654,1036,acclimated,adults,10,7,adults,CTmax,OS,water,NA,0.5,12,37.54304636,10
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,32.31994,-106.763654,1036,acclimated,juveniles,20,7,juveniles,CTmax,OS,water,NA,0.5,12,37.28476821,10
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,33.126476,-105.751932,2500,acclimated,larvae,10,7,larvae,CTmax,OS,water,NA,0.5,12,36.62913907,10
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,33.126476,-105.751932,2500,acclimated,larvae,20,7,larvae,CTmax,OS,water,NA,0.5,12,38.54966887,9
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,32.31994,-106.763654,1036,acclimated,larvae,10,7,larvae,CTmax,OS,water,NA,0.5,12,36.97350993,10
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,32.31994,-106.763654,1036,acclimated,larvae,20,7,larvae,CTmax,OS,water,NA,0.5,12,38.08609272,10
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,32.31994,-106.763654,1036,acclimated,adults,20,7,adults,CTmax,OS,water,NA,0.5,12,36.77483444,8
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,32.31994,-106.763654,1036,acclimated,larvae,20,7,larvae,CTmax,OS,water,NA,0.5,12,38.38410596,8
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,33.126476,-105.751932,2500,acclimated,adults,10,7,adults,CTmax,OS,water,NA,0.5,12,36.47682119,5
Caudata,Ambystomatidae,Ambystoma tigrinum,LC,wild,33.126476,-105.751932,2500,acclimated,adults,20,7,adults,CTmax,OS,water,NA,0.5,12,37.48344371,8
Anura,Ceratophryidae,Ceratophrys cranwelli,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,42,12
Anura,Microhylidae,Dermatonotus muelleri,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,43.6,14
Anura,Microhylidae,Elachistocleis bicolor,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,41.7,15
Anura,Hylidae,Hypsiboas raniceps,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,41.2,17
Anura,Ceratophryidae,Lepidobatrachus llanensis,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,44.7,14
Anura,Leptodactylidae,Leptodactylus bufonius,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,43.3,30
Anura,Leptodactylidae,Leptodactylus latinasus,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,42.5,15
Anura,Leptodactylidae,Leptodactylus podicipinus,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,43.3,7
Anura,Hylidae,Phyllomedusa sauvagii,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,42.1,12
Anura,Leptodactylidae,Physalaemus albonotatus,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,41.1,15
Anura,Hylidae,Lysapsus limellum,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,41.9,14
Anura,Hylidae,Pseudis platensis,DD,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,42.3,31
Anura,Bufonidae,Rhinella schneideri,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,42.5,10
Anura,Hylidae,Scinax acuminatus,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,43,16
Anura,Hylidae,Scinax nasicus,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,42.6,15
Anura,Hylidae,Trachycephalus typhonius,LC,wild,-25.316761,-59.695506,102,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,41.9,14
Anura,Hylodidae,Crossodactylus schmidti,NT,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,36.6,13
Anura,Hylidae,Dendropsophus minutus,LC,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,40.6,15
Anura,Hylidae,Hypsiboas curupi,LC,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,37.5,15
Anura,Leptodactylidae,Leptodactylus latrans,LC,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,41.4,17
Anura,Alsodidae,Limnomedusa macroglossa,LC,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,39.9,15
Anura,Bufonidae,Melanophryniscus devincenzii,EN,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,39.2,15
Anura,Bufonidae,Melanophryniscus krauczuki,DD,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,39.9,15
Anura,Hylidae,Phyllomedusa tetraploidea,LC,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,41.6,17
Anura,Bufonidae,Rhinella azarai,DD,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,40.4,15
Anura,Bufonidae,Rhinella ornata,LC,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,40.7,16
Anura,Hylidae,Scinax fuscovarius,LC,wild,-27.087367,-54.950392,312,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,41,15
Anura,Alytidae,Alytes cisternasii,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,38.2,15
Anura,Alytidae,Alytes dickhilleni,VU,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,37.6,15
Anura,Alytidae,Alytes muletensis,EN,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,38.2,15
Anura,Bufonidae,Bufo bufo,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,38.3,15
Anura,Alytidae,Discoglossus galganoi,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,38.4,15
Anura,Bufonidae,Epidalea calamita,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,39.7,30
Anura,Hylidae,Hyla arborea,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,40,15
Anura,Hylidae,Hyla meridionalis,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,39.8,15
Caudata,Salamandridae,Lissotriton boscai,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,38.3,15
Anura,Pelobatidae,Pelobates cultripes,VU,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,39.4,14
Anura,Pelodytidae,Pelodytes ibericus,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,37,30
Anura,Ranidae,Pelophylax lessonae,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,38.6,17
Anura,Ranidae,Pelophylax perezi,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,39.6,8
Caudata,Salamandridae,Pleurodeles waltl,NT,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,37.1,14
Anura,Ranidae,Rana arvalis,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,35.8,15
Anura,Ranidae,Rana iberica,VU,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,35.4,15
Anura,Ranidae,Rana temporaria,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,37.2,45
Caudata,Salamandridae,Salamandra salamandra,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,36.6,10
Caudata,Salamandridae,Triturus cristatus,LC,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,37.8,15
Caudata,Salamandridae,Triturus pygmaeus,NT,wild,37.378831,-2.858458,1756,acclimated,larvae,20,4,larvae,CTmax,OS,water,NA,1,12,38.5,10
Anura,Hylidae,Acris crepitans,LC,wild,42.779442,-96.92921,372,acclimated,adults,4,5,adults,CTmax,other,water,23,0.6,0,40.52,12
Anura,Hylidae,Acris crepitans,LC,wild,42.779442,-96.92921,372,acclimated,adults,14,5,adults,CTmax,other,water,23,0.6,0,40.53,15
Anura,Hylidae,Acris crepitans,LC,wild,42.779442,-96.92921,372,acclimated,adults,25,5,adults,CTmax,other,water,25,0.6,0,41.1,10
Anura,Hylidae,Acris crepitans,LC,wild,42.779442,-96.92921,372,acclimated,adults,35,5,adults,CTmax,other,water,35,0.6,0,43.24,11
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,4,5,adults,CTmax,other,water,23,0.6,0,38.42,25
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,14,5,adults,CTmax,other,water,23,0.6,0,38.59,11
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,25,5,adults,CTmax,other,water,25,0.6,0,39.64,11
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,35,5,adults,CTmax,other,water,35,0.6,0,40.41,8
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,field-fresh,NA,NA,NA,adults,CTmax,other,water,23,0.6,0,39.37696335,3
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,4,2,adults,CTmax,other,water,23,0.6,0,38.26876091,3
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,4,4,adults,CTmax,other,water,23,0.6,0,38.43804538,3
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,4,6,adults,CTmax,other,water,23,0.6,0,38.20767888,3
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,4,8,adults,CTmax,other,water,23,0.6,0,38.38219895,3
Anura,Hylidae,Pseudacris triseriata,LC,wild,42.779442,-96.92921,372,acclimated,adults,4,10,adults,CTmax,other,water,23,0.6,0,38.42059337,3
Caudata,Proteidae,Necturus maculosus,LC,supplier,NA,NA,NA,acclimated,adults,15,21,adults,CTmax,OS,water,NA,1,12,33.91423671,9
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,42.54107649,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,42.98300283,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,43.51558074,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,41.70254958,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,43.59490085,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,44.33144476,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,42.24645892,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,43.92351275,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,44.5694051,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,42.33711048,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,43.78753541,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,44.90934844,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,42.2917847,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,43.73087819,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,44.47875354,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,42.00849858,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,43.86685552,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,44.61473088,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,41.88385269,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,43.35694051,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,44.22946176,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,41.20396601,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,43.14164306,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,43.54957507,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,40.71671388,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,41.04532578,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,42.66572238,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,25,NA,larvae,CTmax,prodding,water,NA,1,12,37.87252125,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,30,NA,larvae,CTmax,prodding,water,NA,1,12,38.40509915,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,37.74787535,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,20,10,larvae,CTmax,prodding,water,NA,1,8,41.9,40
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,20,10,larvae,CTmax,prodding,water,NA,1,16,42.1,40
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,27,10,larvae,CTmax,prodding,water,NA,1,8,43.1,40
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,27,10,larvae,CTmax,prodding,water,NA,1,16,44.8,40
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,10,larvae,CTmax,prodding,water,NA,1,8,45,40
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,1,12,42.18090452,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,1,12,42.01507538,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,1,12,41.38693467,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,1,12,41.44221106,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,1,12,41.10050251,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,1,12,40.78894472,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,27,NA,larvae,CTmax,prodding,water,NA,1,12,42.66834171,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,27,NA,larvae,CTmax,prodding,water,NA,1,12,42.11055276,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,27,NA,larvae,CTmax,prodding,water,NA,1,12,41.94472362,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,27,NA,larvae,CTmax,prodding,water,NA,1,12,41.80904523,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,27,NA,larvae,CTmax,prodding,water,NA,1,12,41.7638191,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,27,NA,larvae,CTmax,prodding,water,NA,1,12,41.68341709,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,44.00502513,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,43.87939698,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,43.73869347,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,43.64321608,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,43.55276382,10
Anura,Bufonidae,Rhinella marina,LC,lab,NA,NA,NA,acclimated,larvae,35,NA,larvae,CTmax,prodding,water,NA,1,12,43.5879397,10
Caudata,Ambystomatidae,Ambystoma jeffersonianum,LC,wild,40.2025,-77.195,422,acclimated,adults,10,7,adults,CTmax,LOE,water,15,1,0,31.85,16
Caudata,Ambystomatidae,Ambystoma jeffersonianum,LC,wild,40.2025,-77.195,422,acclimated,adults,10,7,adults,CTmax,OS,water,15,1,0,34.04,16
Caudata,Ambystomatidae,Ambystoma maculatum,LC,wild,40.2025,-77.195,422,acclimated,adults,10,7,adults,CTmax,LOE,water,15,1,0,32.34,12
Caudata,Ambystomatidae,Ambystoma maculatum,LC,wild,40.2025,-77.195,422,acclimated,adults,10,7,adults,CTmax,OS,water,15,1,0,34.85,12
Caudata,Ambystomatidae,Ambystoma maculatum,LC,wild,40.2025,-77.195,422,acclimated,adults,13,NA,adults,CTmax,other,water,13,0.7,24,35.5,27
Caudata,Ambystomatidae,Ambystoma maculatum,LC,wild,36.02218,-78.903128,111,acclimated,adults,13,NA,adults,CTmax,other,water,13,0.7,24,35.4,52
Caudata,Ambystomatidae,Ambystoma maculatum,LC,wild,36.026302,-79.10969,193,acclimated,adults,13,NA,adults,CTmax,other,water,13,0.7,24,35.8,31
Anura,Hyperoliidae,Hyperolius tuberilinguis,LC,lab,NA,NA,NA,acclimated,adults,30,NA,adults,CTmax,other,ambient,30,NA,NA,40.52,5
Anura,Hyperoliidae,Hyperolius viridiflavus,LC,lab,7.539989,-5.54708,235,acclimated,adults,27,NA,adults,CTmax,other,ambient,27,NA,NA,42.3,9
Anura,Hyperoliidae,Hyperolius viridiflavus,LC,lab,7.539989,-5.54708,235,acclimated,adults,35,NA,adults,CTmax,other,ambient,35,NA,NA,43.9,7
Anura,Hyperoliidae,Hyperolius viridiflavus,LC,lab,NA,NA,NA,acclimated,adults,25,NA,adults,CTmax,other,ambient,25,NA,NA,40.46,9
Anura,Hyperoliidae,Hyperolius viridiflavus,LC,lab,NA,NA,NA,acclimated,adults,30,NA,adults,CTmax,other,ambient,30,NA,NA,41.95,4
Anura,Hyperoliidae,Hyperolius viridiflavus,LC,lab,NA,NA,NA,acclimated,adults,35,NA,adults,CTmax,other,ambient,35,NA,NA,42.34,8
Anura,Hyperoliidae,Hyperolius viridiflavus,LC,lab,NA,NA,NA,acclimated,adults,40,NA,adults,CTmax,other,ambient,40,NA,NA,42.89,9
Anura,Hylidae,Acris crepitans,LC,wild,40.514203,-88.990631,253,acclimated,adults,22.5,7,adults,CTmax,OS,water,NA,1,NA,38.8,20
Anura,Hylidae,Acris crepitans,LC,wild,37.626439,-89.497874,117,acclimated,adults,22.5,7,adults,CTmax,OS,water,NA,1,NA,39,10
Anura,Hylidae,Acris crepitans,LC,wild,40.514203,-88.990631,253,acclimated,adults,22.5,7,adults,CTmax,OS,water,NA,1,NA,38.8,20
Anura,Hylidae,Acris crepitans,LC,wild,37.626439,-89.497874,117,acclimated,adults,22.5,7,adults,CTmax,OS,water,NA,1,NA,39,10
Anura,Hylidae,Acris crepitans,LC,wild,40.514203,-88.990631,253,acclimated,adults,22.5,7,adults,CTmax,OS,water,NA,1,NA,39.5,10
Anura,Hylidae,Acris crepitans,LC,wild,37.626439,-89.497874,117,acclimated,adults,22.5,7,adults,CTmax,OS,water,NA,1,NA,39.1,10
Caudata,Salamandridae,Triturus dobrogicus,NT,wild,46.891402,19.443249,105,acclimated,adults,15,70,adults,CTmax,OS,water,NA,0.5,12,36.8,8
Caudata,Salamandridae,Triturus dobrogicus,NT,wild,46.891402,19.443249,105,acclimated,adults,25,70,adults,CTmax,OS,water,NA,0.5,12,37.9,8
Anura,Eleutherodactylidae,Eleutherodactylus richmondi,CR,wild,18.295135,-65.800033,472,acclimated,adults,22,7,adults,CTmax,OS,water,30,1.75,0,34.45819936,25
Anura,Eleutherodactylidae,Eleutherodactylus portoricensis,EN,wild,18.295135,-65.800033,472,acclimated,adults,22,7,adults,CTmax,OS,water,30,1.75,0,36.31028939,25
Anura,Eleutherodactylidae,Eleutherodactylus portoricensis,EN,wild,18.402807,-66.050137,15,acclimated,adults,22,7,adults,CTmax,OS,water,30,1.75,0,37.12057878,26
Anura,Eleutherodactylidae,Eleutherodactylus portoricensis,EN,wild,18.402807,-66.050137,15,field-fresh,NA,NA,NA,adults,CTmax,OS,water,30,1.75,NA,37.19292605,18
Anura,Ranidae,Rana virgatipes,LC,wild,39.855849,-74.686882,32,acclimated,adults,5,6,adults,CTmax,OS,water,25,0.54,0,35.7637051,20
Anura,Ranidae,Rana virgatipes,LC,wild,39.855849,-74.686882,32,acclimated,adults,15,6,adults,CTmax,OS,water,25,0.54,0,37.42722117,22
Anura,Ranidae,Rana virgatipes,LC,wild,39.855849,-74.686882,32,acclimated,adults,25,6,adults,CTmax,OS,water,25,0.54,0,38.03213611,24
Anura,Hylidae,Pseudacris triseriata,LC,wild,40.6,-105.016667,1520,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,0.5,NA,39.1,10
Anura,Hylidae,Pseudacris triseriata,LC,wild,40.6,-105.016667,1520,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,0.5,NA,38.6,10
Anura,Hylidae,Pseudacris triseriata,LC,wild,40.55,-105.016667,1496,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,0.5,NA,38.4,10
Anura,Hylidae,Pseudacris triseriata,LC,wild,40.55,-105.016667,1496,acclimated,larvae,20,NA,larvae,CTmax,prodding,water,NA,0.5,NA,37.5,10
Caudata,Ambystomatidae,Ambystoma macrodactylum,LC,wild,46.400409,-117.001189,420,acclimated,adults,8,14,adults,CTmax,prodding,water,8,0.5,NA,33.4,15
Caudata,Ambystomatidae,Ambystoma macrodactylum,LC,wild,46.400409,-117.001189,420,acclimated,adults,20,14,adults,CTmax,prodding,water,20,0.5,NA,34.9,15
Caudata,Ambystomatidae,Ambystoma macrodactylum,LC,wild,44.880715,-117.114617,1140,acclimated,adults,8,14,adults,CTmax,prodding,water,8,0.5,NA,34.3,15
Caudata,Ambystomatidae,Ambystoma macrodactylum,LC,wild,44.880715,-117.114617,1140,acclimated,adults,20,14,adults,CTmax,prodding,water,20,0.5,NA,35,15
Caudata,Ambystomatidae,Ambystoma macrodactylum,LC,wild,45.592984,-116.971799,2470,acclimated,adults,8,14,adults,CTmax,prodding,water,8,0.5,NA,33.2,15
Caudata,Ambystomatidae,Ambystoma macrodactylum,LC,wild,45.592984,-116.971799,2470,acclimated,adults,20,14,adults,CTmax,prodding,water,20,0.5,NA,34.4,15
Caudata,Plethodontidae,Aneides aeneus,NT,wild,37.432664,-80.31995,701,acclimated,adults,18,14,adults,CTmax,OS,ambient,NA,NA,NA,34.33,9
Caudata,Plethodontidae,Eurycea longicauda,LC,wild,37.432664,-80.31995,701,acclimated,adults,18,14,adults,CTmax,OS,ambient,NA,NA,NA,33.79,13
Caudata,Plethodontidae,Eurycea lucifuga,LC,wild,37.432664,-80.31995,701,acclimated,adults,18,14,adults,CTmax,OS,ambient,NA,NA,NA,34.14,11
Caudata,Salamandridae,Notophthalmus viridescens,LC,wild,36.494084,-81.119608,872,acclimated,adults,4,30,adults,CTmax,OS,water,4,1,0,35.91935484,9
Caudata,Salamandridae,Notophthalmus viridescens,LC,wild,36.494084,-81.119608,872,acclimated,adults,20,0.5,adults,CTmax,OS,water,20,1,0,36.60752688,10
Caudata,Salamandridae,Notophthalmus viridescens,LC,wild,36.494084,-81.119608,872,acclimated,adults,20,1,adults,CTmax,OS,water,20,1,0,37.8172043,8
Caudata,Salamandridae,Notophthalmus viridescens,LC,wild,36.494084,-81.119608,872,acclimated,adults,20,2,adults,CTmax,OS,water,20,1,0,38.25806452,8
